ID_Vuelo,Aerolinea,Origen,Destino,Fecha_Programada,Hora_Salida_UTC,Tipo_Avion,Capacidad_Pasajeros,Pasajeros_Reservados,Distancia_KM,Clase_Tarifa,Costo_Base,Impuestos
DL2444,FlyFast,JFK,FRA,2025-01-11,04:00,B737,210,201,2431,Negocios,1977.41,202.9
DL1843,FlyFast,SCL,BUE,2025-01-09,00:00,A320,180,112,3668,Negocios,1027.41,101.5
DL6796,GlobalAir,LIM,BUE,2025-12-08,08:00,A320,180,159,3225,Negocios,1799.43,100.25
IB778,FlyFast,SCL,CDG,2025-11-22,18:00,B787,300,235,5753,Negocios,2060.98,232.54
DL7863,AeroSky,MIA,CDG,2025-08-29,21:30,B737,210,152,944,Negocios,1001.75,103.21
IB2204,FlyFast,MIA,FRA,2025-08-23,19:00,B787,300,274,8768,Económica,261.52,55.93
IB2230,GlobalAir,MIA,MAD,2025-09-14,20:00,B787,300,266,5655,Económica,425.72,96.98
DL696,FlyFast,FRA,LIM,2025-10-03,20:00,A320,180,128,3298,Negocios,2449.15,150.34
IB2354,AirCorp,LIM,BUE,2025-04-14,15:00,A380,550,350,8038,Negocios,1270.67,128.36
LA9608,AeroSky,FRA,CDG,2025-01-16,18:30,B737,210,192,1782,Primera,3923.89,388.96
LA2561,FlyFast,BUE,SCL,2025-05-20,08:30,B787,300,265,6315,Negocios,1749.61,150.62
IB1165,AeroSky,MAD,MIA,2025-03-30,16:30,B787,300,247,6774,Económica,580.09,90.81
LA9090,FlyFast,CDG,LIM,2025-07-17,09:00,B737,210,148,2374,Primera,3608.04,758.86
LA4952,AirCorp,CDG,MAD,2025-06-18,15:30,A320,180,169,2022,Negocios,1844.1,195.96
DL9648,AirCorp,CDG,SCL,2025-03-25,08:00,B737,210,154,1019,Primera,7920.19,325.47
AA9210,FlyFast,SCL,LIM,2025-09-23,19:00,B787,300,223,3874,Económica,171.21,61.27
LA6687,GlobalAir,BUE,MIA,2025-02-25,17:00,B737,210,170,3886,Negocios,1615.4,297.99
DL2102,FlyFast,JFK,FRA,2025-10-30,14:00,B787,300,235,9911,Económica,334.51,87.96
DL6706,GlobalAir,CDG,JFK,2025-10-24,05:30,B737,210,158,1306,Primera,5050.02,464.49
AA238,AeroSky,CDG,SCL,2025-07-05,22:30,B737,210,195,1862,Económica,457.35,58.45
AA2376,GlobalAir,CDG,MAD,2025-01-18,09:00,A380,550,335,9664,Primera,6063.65,765.21
IB6085,GlobalAir,LIM,FRA,2025-12-01,05:00,B737,210,172,1722,Primera,7572.49,669.43
LA5176,AeroSky,SCL,BUE,2025-08-22,07:00,B787,300,292,3529,Primera,3344.08,488.68
LA6051,GlobalAir,SCL,MIA,2025-04-28,06:00,B787,300,210,8813,Primera,7742.22,508.05
LA1597,AirCorp,JFK,CDG,2025-03-03,14:00,B737,210,186,1186,Primera,4148.49,575.32
DL3315,AeroSky,MIA,FRA,2025-07-19,09:00,A380,550,466,6010,Negocios,1805.16,132.03
AA1120,AeroSky,BUE,MIA,2025-09-25,21:30,A320,180,160,1952,Primera,6125.43,730.08
AA1915,GlobalAir,MIA,CDG,2025-06-14,14:30,B737,210,208,1500,Económica,287.64,84.72
DL5137,AirCorp,BUE,MAD,2025-02-09,14:00,B787,300,285,8277,Primera,7960.44,665.28
AA8453,AeroSky,BUE,LIM,2025-02-06,00:30,B737,210,168,2927,Económica,185.31,65.7
LA584,FlyFast,BUE,FRA,2025-01-01,18:30,B787,300,199,5248,Primera,7528.03,434.54
AA4703,AirCorp,CDG,MIA,2025-06-23,12:30,A320,180,108,2891,Negocios,2074.11,277.52
IB7344,FlyFast,CDG,LIM,2025-09-23,16:30,A320,180,113,2045,Económica,423.0,94.83
IB1974,FlyFast,BUE,JFK,2025-12-06,23:00,B787,300,262,2672,Económica,378.02,69.62
DL1578,AirCorp,MIA,BUE,2025-10-26,19:00,B737,210,186,2258,Económica,550.19,58.11
DL2507,AeroSky,BUE,LIM,2025-01-08,08:00,B787,300,243,5090,Económica,262.74,54.27
AA1726,AeroSky,FRA,MAD,2025-05-27,08:00,B787,300,280,3768,Primera,6858.66,769.66
AA8526,AeroSky,MIA,CDG,2025-11-09,22:00,A380,550,540,9805,Negocios,1682.36,100.42
DL395,AeroSky,LIM,MAD,2025-01-01,21:00,A380,550,472,2975,Primera,3809.06,632.16
DL9776,GlobalAir,CDG,BUE,2025-04-03,05:30,A380,550,504,5810,Económica,424.13,50.28
LA1134,AeroSky,CDG,FRA,2025-08-29,16:00,A380,550,461,7970,Primera,4832.67,481.26
DL5414,AeroSky,FRA,BUE,2025-06-10,13:00,B737,210,157,1145,Primera,5156.19,600.28
AA2926,AeroSky,JFK,MIA,2025-02-03,14:30,A320,180,151,2749,Económica,511.71,53.76
AA2102,GlobalAir,MIA,BUE,2025-05-13,18:00,A320,180,156,1005,Primera,5557.6,722.08
IB3647,AeroSky,FRA,LIM,2025-05-23,18:30,A320,180,115,1711,Negocios,2248.53,120.44
DL7570,GlobalAir,LIM,FRA,2025-01-03,10:30,B787,300,221,2867,Primera,4459.07,795.28
DL4439,AeroSky,MIA,FRA,2025-12-08,09:30,A320,180,165,2517,Económica,575.89,77.44
DL3019,AeroSky,FRA,BUE,2025-01-02,21:30,A380,550,462,9248,Primera,5577.01,682.38
AA3438,FlyFast,LIM,SCL,2025-01-10,15:30,B737,210,127,4237,Negocios,1138.28,295.04
LA7719,AeroSky,MAD,MIA,2025-06-21,21:00,B787,300,194,2050,Negocios,1504.81,131.23
LA9012,AirCorp,FRA,SCL,2025-09-20,05:30,B787,300,290,8594,Negocios,1114.76,216.79
AA3564,GlobalAir,MIA,BUE,2025-12-18,01:00,B737,210,192,2620,Primera,7598.3,407.81
DL556,AirCorp,CDG,MAD,2025-05-26,20:00,A320,180,112,4236,Económica,300.98,50.19
LA5550,AeroSky,MAD,MIA,2025-09-01,06:30,B787,300,209,4211,Económica,467.91,71.51
DL2558,GlobalAir,SCL,JFK,2025-06-13,05:30,B737,210,163,2428,Económica,200.45,54.9
LA6416,FlyFast,MIA,LIM,2025-01-28,18:00,B737,210,146,1044,Económica,511.06,70.36
DL1204,AirCorp,BUE,CDG,2025-09-11,19:00,B737,210,160,1727,Económica,400.83,59.13
IB5507,AeroSky,MAD,CDG,2025-03-18,15:30,B737,210,136,830,Negocios,1153.51,242.08
DL1919,GlobalAir,LIM,SCL,2025-07-31,10:00,B737,210,188,3356,Primera,4258.97,553.7
LA2386,FlyFast,BUE,FRA,2025-07-12,13:30,B787,300,229,4964,Primera,6107.69,379.24
IB1903,GlobalAir,JFK,MIA,2025-09-03,09:00,B737,210,156,4301,Económica,159.72,74.57
LA4166,GlobalAir,FRA,MAD,2025-11-10,20:00,A380,550,449,3654,Primera,6094.45,540.47
AA7150,GlobalAir,MAD,JFK,2025-01-27,19:00,B787,300,289,6479,Negocios,1463.83,234.21
LA6478,AeroSky,BUE,JFK,2025-08-05,21:00,B787,300,189,7615,Económica,352.41,95.95
DL4793,AeroSky,MAD,LIM,2025-02-04,22:30,A320,180,163,952,Económica,389.59,94.92
AA6257,FlyFast,MAD,MIA,2025-04-30,16:30,A380,550,389,2665,Primera,3213.37,708.81
IB7705,GlobalAir,FRA,CDG,2025-06-12,08:00,A380,550,492,7013,Primera,3080.87,327.42
DL6649,AirCorp,BUE,MIA,2025-08-26,03:30,B737,210,157,3216,Primera,6258.73,640.74
IB1800,AirCorp,SCL,MAD,2025-02-15,16:00,A380,550,522,4481,Primera,3019.03,734.2
DL1249,FlyFast,SCL,BUE,2025-12-02,09:30,B787,300,267,5632,Económica,268.07,98.65
DL5662,GlobalAir,JFK,LIM,2025-06-18,21:30,A380,550,420,6666,Económica,252.47,67.83
DL5259,AirCorp,MIA,JFK,2025-06-26,04:00,A320,180,174,3314,Económica,154.44,78.51
IB5898,AirCorp,SCL,MIA,2025-05-20,11:30,A320,180,129,3343,Primera,7531.73,358.4
LA2356,FlyFast,SCL,MIA,2025-05-06,10:00,B787,300,296,8337,Negocios,987.15,261.32
DL1992,AeroSky,CDG,SCL,2025-01-01,19:30,A380,550,473,2999,Económica,460.01,71.66
IB3075,FlyFast,MAD,FRA,2025-11-30,07:30,A320,180,126,4329,Negocios,2252.46,130.48
AA1910,GlobalAir,JFK,BUE,2025-08-23,11:30,B787,300,198,6260,Primera,6041.89,625.31
AA3843,AirCorp,MIA,MAD,2026-01-01,21:30,A380,550,482,7695,Primera,5224.19,351.69
LA777,GlobalAir,JFK,LIM,2025-11-02,16:30,A320,180,177,3230,Económica,318.05,68.87
LA409,AeroSky,BUE,FRA,2025-01-19,19:30,A320,180,153,1278,Primera,4135.13,676.2
AA1144,AirCorp,BUE,SCL,2025-12-04,21:00,A320,180,120,1332,Negocios,2199.28,209.61
AA5233,AeroSky,SCL,BUE,2025-01-16,05:30,B737,210,209,4227,Primera,5940.66,468.39
AA1679,FlyFast,MIA,SCL,2025-07-26,23:30,B787,300,259,3147,Económica,581.15,97.72
AA9115,AirCorp,BUE,JFK,2025-08-19,21:30,B787,300,279,9731,Económica,373.19,59.19
IB6914,AirCorp,SCL,MIA,2025-04-29,09:30,A380,550,450,7623,Negocios,1462.41,291.42
DL1201,AeroSky,LIM,MIA,2025-04-21,16:30,A380,550,539,7293,Económica,399.26,56.02
IB1223,GlobalAir,BUE,MAD,2025-05-29,20:30,B737,210,191,1297,Negocios,1338.19,112.96
AA9077,FlyFast,MIA,BUE,2025-12-16,09:00,A380,550,445,7829,Primera,3620.55,508.31
AA6379,AeroSky,MIA,SCL,2025-06-06,02:30,B737,210,156,563,Económica,260.82,100.0
LA4582,FlyFast,FRA,JFK,2025-06-13,11:30,B737,210,154,2106,Primera,4754.67,553.29
LA5902,FlyFast,CDG,SCL,2025-08-06,06:30,B737,210,186,4092,Negocios,2349.42,199.42
IB4581,FlyFast,BUE,MIA,2025-09-27,04:00,A320,180,118,1522,Primera,4067.41,789.83
DL5137,AeroSky,BUE,SCL,2025-11-08,13:00,A320,180,119,1034,Económica,157.93,71.24
DL9820,AeroSky,BUE,MIA,2025-08-20,14:00,B737,210,201,1226,Primera,4228.43,431.62
AA8701,AirCorp,JFK,BUE,2025-11-09,16:00,A320,180,137,1313,Negocios,2219.53,161.65
AA6844,FlyFast,MAD,CDG,2025-06-14,15:30,A380,550,479,8964,Económica,483.75,81.89
DL4843,GlobalAir,JFK,CDG,2025-01-29,20:30,B787,300,194,5207,Negocios,1273.11,230.59
DL541,AeroSky,MAD,BUE,2025-07-06,20:30,B737,210,207,3523,Primera,3016.85,581.4
IB1006,GlobalAir,MAD,BUE,2025-04-29,02:30,B787,300,231,4166,Negocios,2089.81,126.75
DL6563,FlyFast,CDG,SCL,2025-10-09,04:00,B787,300,187,3052,Primera,6719.56,476.66
LA2671,AirCorp,CDG,MIA,2025-08-10,19:30,B737,210,194,1896,Negocios,2387.43,224.07
LA1456,FlyFast,MIA,CDG,2025-07-18,06:00,B787,300,279,5776,Primera,4607.26,599.27
LA7856,AirCorp,SCL,LIM,2025-10-07,23:00,A320,180,155,1027,Primera,7896.13,300.13
AA9318,AirCorp,CDG,LIM,2025-05-09,22:00,A320,180,148,2491,Económica,337.09,65.97
AA5169,AeroSky,JFK,LIM,2025-05-08,22:00,A380,550,544,3225,Negocios,2062.89,105.31
AA3123,FlyFast,FRA,BUE,2025-02-27,23:00,B737,210,174,2643,Económica,278.53,59.05
AA5292,FlyFast,CDG,MIA,2025-01-02,16:00,A320,180,146,3929,Negocios,1733.59,259.84
AA5595,AeroSky,LIM,JFK,2025-05-25,01:30,A380,550,461,5827,Económica,229.71,81.63
IB8314,AeroSky,LIM,MIA,2025-07-14,20:00,B737,210,158,916,Económica,310.43,56.9
AA5607,AeroSky,SCL,CDG,2025-08-12,23:00,A320,180,151,2853,Económica,259.34,89.76
AA7058,AeroSky,BUE,CDG,2025-08-09,01:00,B737,210,201,2341,Económica,275.39,83.22
DL4894,AirCorp,FRA,MIA,2025-11-23,18:00,B787,300,190,3778,Negocios,1679.88,145.31
LA7442,GlobalAir,CDG,MAD,2025-11-11,12:00,B787,300,203,9902,Negocios,1845.94,104.6
DL4418,AeroSky,MAD,BUE,2025-12-02,11:00,B737,210,188,4374,Negocios,1237.79,170.07
AA197,AirCorp,MAD,CDG,2025-02-09,11:30,B737,210,163,4120,Económica,488.61,73.72
DL9901,AirCorp,BUE,LIM,2025-09-15,23:00,A320,180,153,3463,Primera,5209.47,624.73
AA1685,AirCorp,MIA,MAD,2025-07-04,03:30,A320,180,118,2027,Primera,7515.92,676.38
LA3831,GlobalAir,MIA,SCL,2025-11-14,01:30,B787,300,239,4094,Económica,183.22,80.91
AA9625,AirCorp,JFK,SCL,2025-11-04,22:00,A380,550,517,9886,Económica,229.82,66.55
LA8758,FlyFast,SCL,CDG,2025-11-13,11:30,B787,300,250,5105,Económica,329.55,76.69
AA8050,AeroSky,MAD,JFK,2025-07-05,14:30,A320,180,128,3942,Económica,588.11,52.05
DL799,FlyFast,JFK,MAD,2025-08-06,03:00,A380,550,534,3088,Negocios,1333.91,253.78
DL296,AeroSky,LIM,JFK,2025-07-16,15:00,A320,180,145,3398,Económica,537.49,90.73
LA5612,FlyFast,FRA,SCL,2025-07-06,01:30,A320,180,170,1486,Negocios,1963.12,142.92
DL9038,FlyFast,LIM,FRA,2025-04-13,06:00,B787,300,183,5378,Primera,4778.05,681.15
AA8093,FlyFast,FRA,MAD,2025-09-17,22:00,A380,550,355,5102,Negocios,2449.26,196.02
IB4914,AirCorp,LIM,MAD,2025-04-07,15:30,A380,550,331,4036,Negocios,1842.55,162.56
DL6157,GlobalAir,SCL,MIA,2025-08-31,04:00,A380,550,472,6848,Negocios,2106.08,200.05
AA9556,AirCorp,SCL,BUE,2025-03-02,01:30,B787,300,189,5065,Primera,5881.46,678.36
LA1946,FlyFast,BUE,SCL,2025-03-28,13:30,B737,210,133,3191,Negocios,1610.24,282.23
AA3049,GlobalAir,MIA,LIM,2025-01-11,13:30,A380,550,376,4660,Primera,5264.48,315.42
DL5227,FlyFast,MIA,MAD,2025-11-17,17:00,A320,180,148,3519,Económica,484.62,96.38
LA1266,AirCorp,FRA,LIM,2025-10-18,09:30,B737,210,201,3394,Primera,5789.85,639.31
IB2000,GlobalAir,CDG,MAD,2025-10-16,09:30,B737,210,187,4472,Negocios,2285.59,245.09
IB3575,AirCorp,SCL,MIA,2025-08-13,00:30,B737,210,201,1611,Negocios,1590.62,121.08
AA1836,FlyFast,SCL,FRA,2025-03-21,13:00,B787,300,192,5073,Primera,3711.38,392.23
AA9125,FlyFast,SCL,FRA,2025-04-22,10:00,A380,550,494,3589,Económica,181.58,54.52
LA691,AeroSky,BUE,MIA,2025-04-02,11:30,B787,300,259,4046,Económica,307.88,78.01
LA9311,AeroSky,FRA,JFK,2025-09-08,23:30,A380,550,496,7560,Primera,6730.24,326.79
DL3926,AeroSky,FRA,JFK,2025-07-05,04:00,B737,210,178,2302,Negocios,2133.98,176.45
DL2107,AirCorp,LIM,CDG,2025-01-26,15:30,B737,210,154,1651,Negocios,1602.2,106.15
LA7773,AeroSky,SCL,BUE,2025-04-01,16:00,B787,300,185,4727,Negocios,1029.16,112.01
DL460,AirCorp,JFK,BUE,2025-07-17,01:00,A320,180,128,4325,Primera,4971.7,662.36
IB5417,AeroSky,MIA,BUE,2025-05-28,21:30,A380,550,542,7192,Económica,424.97,57.88
IB8458,FlyFast,MIA,JFK,2025-04-29,05:00,A320,180,146,2616,Económica,285.84,87.27
AA7498,FlyFast,JFK,CDG,2025-12-15,05:30,A380,550,527,2955,Negocios,1590.93,156.36
IB6498,GlobalAir,LIM,MIA,2025-12-01,01:00,A320,180,138,2430,Económica,518.09,57.42
LA831,GlobalAir,SCL,MAD,2025-07-31,07:30,A320,180,159,2226,Económica,214.05,89.04
AA4234,GlobalAir,JFK,MIA,2025-11-13,18:00,A320,180,137,1581,Negocios,2067.75,155.92
AA4411,AeroSky,JFK,MIA,2025-01-30,21:00,A380,550,536,7085,Negocios,2128.38,201.56
AA1115,AeroSky,MAD,JFK,2025-11-18,04:30,A320,180,175,1101,Primera,3911.6,346.56
AA1479,FlyFast,BUE,SCL,2025-08-13,08:30,A320,180,110,2928,Primera,7608.73,722.5
LA3823,AirCorp,SCL,LIM,2025-10-07,11:00,A380,550,385,9999,Económica,595.87,68.07
LA518,FlyFast,MIA,SCL,2025-04-28,15:00,A320,180,127,789,Económica,475.14,65.01
IB3361,AirCorp,MAD,SCL,2025-11-22,22:30,A380,550,339,7885,Primera,7601.66,647.4
DL6992,AirCorp,LIM,SCL,2025-07-03,13:00,B787,300,244,4375,Primera,4390.96,691.7
IB3393,AirCorp,BUE,FRA,2025-02-04,16:30,A320,180,133,4300,Económica,582.64,98.38
AA5274,AeroSky,FRA,MIA,2025-09-13,02:00,B737,210,166,1273,Económica,367.92,57.66
LA5620,GlobalAir,CDG,SCL,2025-06-24,09:00,B737,210,130,2354,Económica,406.52,73.53
AA4638,FlyFast,BUE,JFK,2025-11-14,10:30,A320,180,157,4431,Negocios,1891.41,258.54
LA7366,FlyFast,FRA,BUE,2025-11-04,00:00,B787,300,193,8374,Primera,4410.06,734.58
AA8913,GlobalAir,SCL,JFK,2025-07-20,17:30,B787,300,279,2634,Negocios,1011.25,272.34
AA4296,AeroSky,FRA,MAD,2025-08-12,11:00,A380,550,459,5374,Primera,3169.84,302.29
AA8363,AeroSky,JFK,MAD,2025-05-05,08:30,B787,300,194,2958,Negocios,2112.44,167.17
AA360,GlobalAir,MAD,BUE,2025-06-09,16:30,B787,300,275,9489,Económica,169.24,75.89
AA835,AirCorp,LIM,CDG,2025-03-29,11:00,A320,180,129,531,Negocios,2450.27,241.34
DL7772,GlobalAir,FRA,JFK,2025-09-29,22:30,B787,300,265,8666,Primera,7063.41,427.11
DL4946,AeroSky,CDG,JFK,2025-05-02,20:30,B787,300,200,7961,Negocios,2430.26,140.78
AA7722,AeroSky,BUE,MIA,2025-05-20,18:30,B737,210,136,2487,Económica,470.56,65.94
LA2672,GlobalAir,MIA,FRA,2025-09-07,12:30,A320,180,161,4010,Económica,372.39,84.46
LA8838,FlyFast,MIA,CDG,2025-06-23,17:00,B737,210,180,1583,Negocios,2093.21,223.36
DL7312,AeroSky,MAD,SCL,2025-05-04,08:00,A380,550,528,7864,Económica,182.57,81.28
LA8979,AeroSky,SCL,MIA,2025-02-23,07:00,A380,550,416,5936,Negocios,2046.19,104.68
LA586,AeroSky,LIM,MAD,2025-11-25,01:00,A380,550,390,3316,Económica,232.24,80.55
DL3523,GlobalAir,LIM,JFK,2025-07-24,05:30,B737,210,171,1209,Primera,7203.63,712.17
LA7192,GlobalAir,BUE,CDG,2025-05-14,00:00,B787,300,232,2531,Negocios,995.49,263.61
DL9890,GlobalAir,JFK,SCL,2025-02-01,05:00,A380,550,426,9919,Económica,267.45,77.51
AA5305,GlobalAir,JFK,CDG,2025-03-16,23:00,A320,180,173,2263,Primera,3346.28,360.54
IB9893,FlyFast,SCL,JFK,2025-09-03,03:30,A380,550,514,3985,Negocios,873.63,140.82
AA517,FlyFast,BUE,SCL,2025-07-17,12:30,A320,180,148,983,Primera,5932.86,518.81
LA880,AeroSky,BUE,LIM,2025-08-17,02:00,A320,180,151,3245,Económica,552.1,51.92
LA205,FlyFast,SCL,LIM,2025-01-07,09:00,A320,180,134,621,Primera,6388.32,536.15
IB1955,AeroSky,MIA,MAD,2025-03-01,04:30,A380,550,337,4829,Negocios,1543.81,250.32
AA3864,AeroSky,CDG,JFK,2025-07-16,16:30,A380,550,396,5140,Negocios,2400.36,112.43
AA5939,AirCorp,MIA,BUE,2025-02-26,11:00,B787,300,239,9159,Económica,338.99,68.57
DL1535,FlyFast,LIM,CDG,2025-02-07,01:30,B787,300,239,6082,Negocios,1845.1,213.49
AA5550,GlobalAir,CDG,MAD,2025-11-18,21:30,A380,550,458,6540,Económica,543.21,77.15
LA1934,AeroSky,JFK,CDG,2025-01-21,23:30,A380,550,471,2568,Negocios,2094.07,256.04
IB1692,AirCorp,FRA,BUE,2025-05-25,13:00,B787,300,191,9808,Negocios,1760.67,172.82
IB4735,FlyFast,BUE,CDG,2025-05-23,05:30,A380,550,412,9097,Negocios,2288.63,122.68
AA3512,GlobalAir,MAD,JFK,2025-06-04,19:00,B737,210,160,1027,Primera,6982.05,700.15
IB8230,FlyFast,MIA,JFK,2025-02-22,21:00,A380,550,370,9744,Económica,419.5,80.84
IB3176,AirCorp,MIA,JFK,2025-01-18,09:00,B737,210,169,3726,Negocios,1252.99,281.26
IB6097,FlyFast,CDG,BUE,2025-06-15,16:30,B787,300,239,8075,Económica,538.92,64.09
AA6584,AeroSky,JFK,FRA,2025-09-04,21:30,B787,300,239,4459,Negocios,1776.05,134.91
IB7892,AeroSky,BUE,JFK,2025-05-12,08:00,B787,300,298,2065,Primera,5646.5,368.03
AA5123,GlobalAir,BUE,CDG,2025-06-09,22:00,B787,300,274,3503,Primera,3578.1,444.04
IB140,GlobalAir,JFK,MIA,2025-11-12,16:00,B787,300,290,2714,Negocios,1846.89,219.84
AA6723,FlyFast,JFK,BUE,2025-01-01,20:00,B737,210,153,2121,Económica,489.41,63.64
LA2563,AirCorp,MAD,JFK,2025-01-09,23:30,B787,300,242,6471,Económica,418.02,50.64
IB4876,GlobalAir,SCL,MIA,2025-04-17,17:00,B737,210,145,865,Económica,598.56,65.2
LA4243,AeroSky,MAD,SCL,2025-09-06,00:30,A380,550,402,4829,Negocios,875.41,177.07
AA1289,GlobalAir,JFK,LIM,2025-02-14,22:30,A380,550,430,7639,Económica,521.81,76.35
AA9772,GlobalAir,LIM,FRA,2025-11-14,16:30,A320,180,115,1338,Económica,236.26,99.47
AA9289,GlobalAir,SCL,BUE,2025-07-25,18:00,B787,300,275,3088,Negocios,1842.23,176.55
LA9220,AeroSky,FRA,CDG,2025-01-30,01:00,B787,300,274,5735,Económica,467.1,96.55
DL2998,FlyFast,MIA,BUE,2025-06-16,14:00,A380,550,493,2892,Económica,327.44,57.59
AA3125,FlyFast,SCL,CDG,2025-08-13,12:30,B787,300,181,2961,Económica,391.92,65.33
DL1066,AeroSky,FRA,JFK,2025-08-01,05:30,A320,180,129,1401,Económica,517.82,58.22
DL8786,FlyFast,JFK,LIM,2025-11-26,11:00,B787,300,217,9558,Económica,481.13,85.47
DL8472,FlyFast,FRA,JFK,2025-06-05,06:00,B737,210,193,3620,Económica,304.84,70.55
IB8855,FlyFast,CDG,MAD,2025-06-23,14:00,A380,550,378,8070,Negocios,847.13,286.66
DL3607,AeroSky,MIA,FRA,2025-03-28,08:30,B787,300,235,7581,Negocios,1186.6,285.97
LA3106,GlobalAir,JFK,BUE,2025-01-24,18:00,B787,300,248,5238,Económica,482.74,86.78
LA4203,AeroSky,MIA,CDG,2025-02-19,08:30,B787,300,225,9027,Negocios,1170.57,121.46
DL3821,FlyFast,MIA,FRA,2025-04-24,18:30,A380,550,332,3004,Económica,531.3,74.17
LA247,GlobalAir,SCL,MIA,2025-01-27,20:30,B737,210,167,3174,Económica,189.68,86.09
LA854,AirCorp,CDG,MIA,2025-08-22,08:00,B787,300,213,7236,Primera,4515.53,451.53
AA6111,GlobalAir,JFK,SCL,2025-05-02,12:00,B737,210,189,2034,Negocios,1717.87,182.33
AA7298,AirCorp,MIA,CDG,2025-03-23,04:30,B787,300,228,5594,Económica,163.08,98.99
IB3693,AirCorp,FRA,SCL,2025-06-13,03:00,A320,180,156,543,Primera,4447.58,441.0
DL314,FlyFast,MIA,SCL,2025-03-01,21:00,B787,300,237,9464,Primera,7627.66,446.59
DL9084,AirCorp,LIM,SCL,2025-01-08,06:30,A380,550,518,4762,Primera,3537.52,716.03
LA7084,GlobalAir,BUE,FRA,2025-02-17,19:30,B787,300,242,8224,Económica,482.5,56.21
DL1392,AeroSky,MIA,CDG,2025-07-04,19:30,B787,300,208,6721,Primera,3512.35,735.58
IB1215,GlobalAir,JFK,MAD,2025-01-24,13:30,A320,180,115,3830,Económica,151.3,57.31
IB6150,FlyFast,LIM,MIA,2025-07-10,18:00,B737,210,182,4343,Negocios,2496.37,232.05
LA7960,FlyFast,SCL,CDG,2025-09-29,07:00,B737,210,193,3684,Primera,7215.58,746.45
IB3782,GlobalAir,JFK,FRA,2025-04-13,10:00,A320,180,124,626,Primera,5329.0,545.7
IB376,AeroSky,FRA,CDG,2025-11-15,01:30,B737,210,177,2499,Negocios,948.0,272.87
AA7302,FlyFast,FRA,LIM,2025-10-16,10:30,A320,180,138,2812,Económica,301.95,85.1
IB6367,AirCorp,SCL,LIM,2025-12-01,04:00,B737,210,192,4344,Económica,310.97,75.96
AA7509,AeroSky,FRA,CDG,2025-12-25,08:00,A380,550,464,2730,Negocios,1587.56,186.08
AA4916,AeroSky,BUE,JFK,2025-03-03,07:00,A380,550,369,8690,Primera,4820.23,505.49
AA6600,GlobalAir,BUE,CDG,2025-08-22,05:00,B737,210,162,3498,Negocios,1620.58,197.5
DL775,AirCorp,BUE,MIA,2025-07-04,08:30,A380,550,430,7418,Económica,184.16,92.26
AA4728,AirCorp,CDG,JFK,2025-06-09,13:30,B787,300,296,6416,Primera,5383.4,389.54
LA5770,AirCorp,FRA,MAD,2025-03-07,03:30,A380,550,363,2802,Primera,4764.62,463.39
IB2765,AirCorp,SCL,MIA,2025-08-07,01:30,B737,210,136,1661,Primera,4235.25,741.64
DL674,GlobalAir,JFK,CDG,2025-09-01,05:00,A380,550,348,4764,Económica,236.25,86.13
DL2249,AirCorp,MIA,LIM,2025-03-14,14:30,A380,550,394,7843,Primera,5995.71,351.35
AA1429,GlobalAir,LIM,FRA,2025-07-13,19:00,A320,180,117,1576,Negocios,2030.38,291.37
IB8828,GlobalAir,FRA,JFK,2025-03-13,21:30,A380,550,359,2930,Primera,5440.23,436.39
LA973,AirCorp,SCL,CDG,2025-08-09,15:00,B787,300,297,2229,Económica,409.37,62.48
LA7337,AeroSky,LIM,SCL,2025-05-22,09:30,B787,300,214,5184,Negocios,2135.33,181.52
IB3832,AeroSky,JFK,FRA,2025-04-20,15:00,A320,180,148,2977,Primera,7151.69,532.68
LA3147,FlyFast,FRA,CDG,2025-05-28,04:00,A320,180,109,2717,Económica,235.59,70.75
LA8607,AirCorp,BUE,FRA,2025-04-02,00:30,B737,210,173,3694,Económica,150.63,82.16
IB453,AirCorp,JFK,CDG,2025-03-12,18:00,B787,300,216,9238,Primera,4869.23,571.4
AA6101,AeroSky,MIA,FRA,2025-03-08,05:30,A320,180,152,1646,Negocios,2153.55,152.19
AA7304,AirCorp,BUE,JFK,2025-03-16,13:30,B787,300,266,4255,Económica,244.76,60.75
IB1586,AeroSky,CDG,BUE,2025-10-16,04:00,B787,300,196,6873,Primera,3343.8,339.57
AA7212,GlobalAir,SCL,BUE,2025-10-22,07:30,B787,300,219,3162,Negocios,1279.33,212.29
AA3876,AirCorp,LIM,SCL,2025-10-09,08:00,A320,180,172,3417,Negocios,1975.09,102.17
LA7192,FlyFast,BUE,FRA,2025-03-28,06:30,B737,210,145,3309,Primera,3905.58,490.95
LA9766,GlobalAir,BUE,MIA,2025-07-26,15:30,A320,180,109,1628,Negocios,2315.55,137.7
DL6258,GlobalAir,LIM,SCL,2025-03-07,23:30,B737,210,195,3812,Primera,6556.04,620.64
LA731,AeroSky,JFK,MIA,2025-03-15,20:30,B787,300,235,5883,Económica,265.77,69.92
LA1566,AirCorp,BUE,FRA,2025-04-07,08:00,B787,300,181,5897,Económica,318.73,76.06
AA5117,AeroSky,BUE,CDG,2025-06-17,06:30,A320,180,166,2311,Negocios,2021.6,283.56
IB8234,AeroSky,MIA,MAD,2025-08-29,07:30,A380,550,377,9539,Negocios,888.46,209.1
AA6854,FlyFast,SCL,CDG,2025-07-31,12:00,B787,300,221,2839,Económica,243.4,51.81
